location_id,location_name,centreline_id,direction,date,year,month,day_of_week,is_weekend,observed_hour_count,daily_total_volume,peak_hour_volume,peak_ratio,avg_observed_hourly_volume,peak_hour_concentration,traffic_demand_intensity,throughput_proxy,queue_pressure_proxy,delay_pressure_proxy
10335529_SB,Cactus Ave: Peckham Ave - Steeles Ave W,10335529,SB,2016-06-16,2016,6,3,0,24,3083,336,0.1089847551086603,128.45833333333334,2.615634122607849,1.011482939632546,3083,207.54166666666666,1.6156341226078492
10335752_NB,Hilda Ave: Green Bush Rd - Steeles Ave W,10335752,NB,2016-06-14,2016,6,1,0,24,6998,725,0.1036010288653901,291.5833333333333,2.4864246927693627,1.0,6998,433.4166666666667,1.4864246927693627
10335752_NB,Hilda Ave: Green Bush Rd - Steeles Ave W,10335752,NB,2016-06-15,2016,6,2,0,24,6953,724,0.1041277146555443,289.7083333333333,2.499065151733065,0.9935695913118033,6953,434.2916666666667,1.499065151733065
10335752_NB,Hilda Ave: Green Bush Rd - Steeles Ave W,10335752,NB,2016-06-16,2016,6,3,0,24,7003,678,0.0968156504355276,291.7916666666667,2.323575610452663,1.0007144898542442,7003,386.2083333333333,1.323575610452663
10335752_SB,Hilda Ave: Green Bush Rd - Steeles Ave W,10335752,SB,2016-06-14,2016,6,1,0,24,5082,555,0.1092089728453364,211.75,2.6210153482880756,0.9990171024179281,5082,343.25,1.6210153482880756
10335752_SB,Hilda Ave: Green Bush Rd - Steeles Ave W,10335752,SB,2016-06-15,2016,6,2,0,24,5087,573,0.1126400629054452,211.95833333333334,2.703361509730686,1.0,5087,361.04166666666663,1.7033615097306858
10335752_SB,Hilda Ave: Green Bush Rd - Steeles Ave W,10335752,SB,2016-06-16,2016,6,3,0,24,5127,579,0.1129315389116442,213.625,2.7103569338794617,1.0078631806565757,5127,365.375,1.7103569338794617
103384_NB,Mountcastle Gt: Wintermute Blvd - Steeles Ave E,103384,NB,2016-06-14,2016,6,1,0,24,2343,197,0.0840802390098164,97.625,2.0179257362355956,0.9919559695173582,2343,99.375,1.0179257362355956
103384_NB,Mountcastle Gt: Wintermute Blvd - Steeles Ave E,103384,NB,2016-06-15,2016,6,2,0,24,2362,188,0.0795935647756138,98.41666666666667,1.9102455546147332,1.0,2362,89.58333333333333,0.9102455546147332
103384_NB,Mountcastle Gt: Wintermute Blvd - Steeles Ave E,103384,NB,2016-06-16,2016,6,3,0,24,2367,194,0.0819602872834812,98.625,1.9670468948035489,1.002116850127011,2367,95.375,0.9670468948035489
103384_SB,Mountcastle Gt: Wintermute Blvd - Steeles Ave E,103384,SB,2016-06-14,2016,6,1,0,24,2347,233,0.0992756710694503,97.79166666666667,2.3826161056668087,0.9836546521374686,2347,135.20833333333331,1.3826161056668087
103384_SB,Mountcastle Gt: Wintermute Blvd - Steeles Ave E,103384,SB,2016-06-15,2016,6,2,0,24,2386,229,0.0959765297569153,99.41666666666667,2.303436714165968,1.0,2386,129.58333333333331,1.3034367141659682
103384_SB,Mountcastle Gt: Wintermute Blvd - Steeles Ave E,103384,SB,2016-06-16,2016,6,3,0,24,2427,240,0.0988875154511742,101.125,2.373300370828183,1.0171835708298407,2427,138.875,1.3733003708281828
103472_WB,McNicoll Ave: McCowan Rd - Boxdene Ave,103472,WB,2015-05-12,2015,5,1,0,24,8529,792,0.0928596552937038,355.375,2.2286317270488922,1.0,8529,436.625,1.2286317270488922
103472_WB,McNicoll Ave: McCowan Rd - Boxdene Ave,103472,WB,2015-05-13,2015,5,2,0,24,8436,847,0.1004030346135609,351.5,2.4096728307254622,0.9890960253253606,8436,495.5,1.4096728307254622
103472_WB,McNicoll Ave: McCowan Rd - Boxdene Ave,103472,WB,2015-05-14,2015,5,3,0,24,8554,879,0.1027589431844751,356.4166666666667,2.4662146364274022,1.0029311759878063,8554,522.5833333333333,1.4662146364274022
103571_NB,Firebrace Rd: Glencoyne Cres - Steeles Ave E,103571,NB,2016-06-14,2016,6,1,0,24,2564,262,0.1021840873634945,106.83333333333333,2.452418096723869,0.9945694336695112,2564,155.16666666666669,1.4524180967238691
103571_NB,Firebrace Rd: Glencoyne Cres - Steeles Ave E,103571,NB,2016-06-15,2016,6,2,0,24,2578,258,0.1000775795190069,107.41666666666667,2.4018619084561674,1.0,2578,150.58333333333331,1.4018619084561674
103571_NB,Firebrace Rd: Glencoyne Cres - Steeles Ave E,103571,NB,2016-06-16,2016,6,3,0,24,2614,279,0.1067329762815608,108.91666666666667,2.56159143075746,1.0139643134212568,2614,170.08333333333331,1.5615914307574599
103571_SB,Firebrace Rd: Glencoyne Cres - Steeles Ave E,103571,SB,2016-06-14,2016,6,1,0,24,2315,268,0.1157667386609071,96.45833333333333,2.778401727861771,0.9718723761544921,2315,171.54166666666669,1.778401727861771
103571_SB,Firebrace Rd: Glencoyne Cres - Steeles Ave E,103571,SB,2016-06-15,2016,6,2,0,24,2382,267,0.1120906801007556,99.25,2.690176322418136,1.0,2382,167.75,1.6901763224181359
103571_SB,Firebrace Rd: Glencoyne Cres - Steeles Ave E,103571,SB,2016-06-16,2016,6,3,0,24,2392,273,0.1141304347826086,99.66666666666667,2.7391304347826084,1.0041981528127624,2392,173.33333333333331,1.7391304347826084
103633_WB,McNicoll Ave: Brimley Rd - Hutchcroft Ave,103633,WB,2015-05-12,2015,5,1,0,24,10637,1266,0.1190185202594716,443.2083333333333,2.85644448622732,0.9749324045644104,10637,822.7916666666667,1.85644448622732
103633_WB,McNicoll Ave: Brimley Rd - Hutchcroft Ave,103633,WB,2015-05-13,2015,5,2,0,24,10381,1214,0.1169444176861574,432.5416666666667,2.8066660244677775,0.9514687686173869,10381,781.4583333333333,1.8066660244677775
103633_WB,McNicoll Ave: Brimley Rd - Hutchcroft Ave,103633,WB,2015-05-14,2015,5,3,0,24,10617,1222,0.115098427050956,442.375,2.7623622492229445,0.9730993080060493,10617,779.625,1.7623622492229445
103633_WB,McNicoll Ave: Brimley Rd - Hutchcroft Ave,103633,WB,2019-09-19,2019,9,3,0,24,11676,1247,0.1068002740664611,486.5,2.563206577595067,1.0701617707712754,11676,760.5,1.563206577595067
103633_WB,McNicoll Ave: Brimley Rd - Hutchcroft Ave,103633,WB,2019-09-20,2019,9,4,0,24,11900,1192,0.1001680672268907,495.8333333333333,2.404033613445378,1.0906924522249208,11900,696.1666666666667,1.4040336134453781
103633_WB,McNicoll Ave: Brimley Rd - Hutchcroft Ave,103633,WB,2019-09-21,2019,9,5,1,24,9799,799,0.0815389325441371,408.2916666666667,1.9569343810592916,0.8981256587690757,9799,390.7083333333333,0.9569343810592916
103633_WB,McNicoll Ave: Brimley Rd - Hutchcroft Ave,103633,WB,2019-09-22,2019,9,6,1,24,8180,709,0.0866748166259168,340.8333333333333,2.080195599022005,0.7497364923697356,8180,368.1666666666667,1.0801955990220051
103633_WB,McNicoll Ave: Brimley Rd - Hutchcroft Ave,103633,WB,2019-09-23,2019,9,0,0,24,11184,1243,0.1111409155937053,466.0,2.667381974248927,1.0250675954355897,11184,777.0,1.667381974248927
103633_WB,McNicoll Ave: Brimley Rd - Hutchcroft Ave,103633,WB,2019-09-24,2019,9,1,0,24,11512,1257,0.1091904100069492,479.6666666666667,2.6205698401667825,1.0551303789927133,11512,777.3333333333333,1.6205698401667825
103633_WB,McNicoll Ave: Brimley Rd - Hutchcroft Ave,103633,WB,2019-09-25,2019,9,2,0,24,11710,1285,0.1097352690008539,487.9166666666667,2.6336464560204953,1.0732780349204893,11710,797.0833333333333,1.6336464560204953
103869_EB,Twyn Rivers Dr: Rouge Park Glen Eagles Vista Trl - Rouge Park Vista Trl,103869,EB,2016-03-05,2016,3,5,1,24,1968,190,0.0965447154471544,82.0,2.317073170731707,0.7376311844077961,1968,108.0,1.3170731707317072
103869_EB,Twyn Rivers Dr: Rouge Park Glen Eagles Vista Trl - Rouge Park Vista Trl,103869,EB,2016-03-06,2016,3,6,1,24,1945,195,0.1002570694087403,81.04166666666667,2.4061696658097684,0.7290104947526237,1945,113.95833333333333,1.4061696658097684
103869_EB,Twyn Rivers Dr: Rouge Park Glen Eagles Vista Trl - Rouge Park Vista Trl,103869,EB,2016-03-07,2016,3,0,0,24,2464,452,0.1834415584415584,102.66666666666667,4.402597402597403,0.9235382308845578,2464,349.3333333333333,3.4025974025974026
103869_EB,Twyn Rivers Dr: Rouge Park Glen Eagles Vista Trl - Rouge Park Vista Trl,103869,EB,2016-03-08,2016,3,1,0,24,2628,452,0.1719939117199391,109.5,4.127853881278539,0.9850074962518741,2628,342.5,3.127853881278539
103869_EB,Twyn Rivers Dr: Rouge Park Glen Eagles Vista Trl - Rouge Park Vista Trl,103869,EB,2016-03-09,2016,3,2,0,24,2685,509,0.1895716945996275,111.875,4.5497206703910615,1.0063718140929536,2685,397.125,3.5497206703910615
103869_EB,Twyn Rivers Dr: Rouge Park Glen Eagles Vista Trl - Rouge Park Vista Trl,103869,EB,2016-03-10,2016,3,3,0,24,2898,567,0.1956521739130435,120.75,4.695652173913044,1.0862068965517242,2898,446.25,3.695652173913044
103869_EB,Twyn Rivers Dr: Rouge Park Glen Eagles Vista Trl - Rouge Park Vista Trl,103869,EB,2016-03-11,2016,3,4,0,24,2753,434,0.1576462041409371,114.70833333333333,3.783508899382492,1.0318590704647677,2753,319.2916666666667,2.783508899382492
103869_EB,Twyn Rivers Dr: Rouge Park Glen Eagles Vista Trl - Rouge Park Vista Trl,103869,EB,2016-06-14,2016,6,1,0,24,4066,688,0.1692080668962124,169.41666666666666,4.0609936055091005,1.5239880059970015,4066,518.5833333333334,3.0609936055091005
103869_EB,Twyn Rivers Dr: Rouge Park Glen Eagles Vista Trl - Rouge Park Vista Trl,103869,EB,2016-06-15,2016,6,2,0,24,4246,644,0.1516721620348563,176.91666666666666,3.640131888836552,1.591454272863568,4246,467.08333333333337,2.640131888836552
103869_EB,Twyn Rivers Dr: Rouge Park Glen Eagles Vista Trl - Rouge Park Vista Trl,103869,EB,2016-06-16,2016,6,3,0,24,4250,730,0.1717647058823529,177.08333333333334,4.12235294117647,1.592953523238381,4250,552.9166666666666,3.1223529411764703
103869_EB,Twyn Rivers Dr: Rouge Park Glen Eagles Vista Trl - Rouge Park Vista Trl,103869,EB,2018-12-07,2018,12,4,0,24,2607,401,0.1538166474875335,108.625,3.6915995397008055,0.9771364317841079,2607,292.375,2.6915995397008055
103869_EB,Twyn Rivers Dr: Rouge Park Glen Eagles Vista Trl - Rouge Park Vista Trl,103869,EB,2018-12-08,2018,12,5,1,24,1952,174,0.089139344262295,81.33333333333333,2.139344262295082,0.7316341829085458,1952,92.66666666666667,1.139344262295082
103869_EB,Twyn Rivers Dr: Rouge Park Glen Eagles Vista Trl - Rouge Park Vista Trl,103869,EB,2018-12-09,2018,12,6,1,24,1825,165,0.0904109589041095,76.04166666666667,2.16986301369863,0.6840329835082459,1825,88.95833333333333,1.16986301369863
103869_EB,Twyn Rivers Dr: Rouge Park Glen Eagles Vista Trl - Rouge Park Vista Trl,103869,EB,2018-12-10,2018,12,0,0,24,2672,452,0.1691616766467066,111.33333333333333,4.059880239520958,1.0014992503748126,2672,340.6666666666667,3.0598802395209583
103869_EB,Twyn Rivers Dr: Rouge Park Glen Eagles Vista Trl - Rouge Park Vista Trl,103869,EB,2018-12-11,2018,12,1,0,24,2501,447,0.1787285085965613,104.20833333333333,4.289484206317473,0.9374062968515742,2501,342.7916666666667,3.289484206317473
103869_EB,Twyn Rivers Dr: Rouge Park Glen Eagles Vista Trl - Rouge Park Vista Trl,103869,EB,2018-12-12,2018,12,2,0,24,2734,482,0.1762984637893196,113.91666666666667,4.231163130943672,1.0247376311844079,2734,368.0833333333333,3.2311631309436724
103869_EB,Twyn Rivers Dr: Rouge Park Glen Eagles Vista Trl - Rouge Park Vista Trl,103869,EB,2018-12-13,2018,12,3,0,24,2753,535,0.1943334544133672,114.70833333333333,4.664002905920814,1.0318590704647677,2753,420.2916666666667,3.664002905920814
103869_EB,Twyn Rivers Dr: Rouge Park Glen Eagles Vista Trl - Rouge Park Vista Trl,103869,EB,2018-12-14,2018,12,4,0,24,2689,390,0.1450353291186314,112.04166666666667,3.4808478988471547,1.0078710644677662,2689,277.9583333333333,2.4808478988471547
103869_EB,Twyn Rivers Dr: Rouge Park Glen Eagles Vista Trl - Rouge Park Vista Trl,103869,EB,2018-12-15,2018,12,5,1,24,2185,194,0.088787185354691,91.04166666666667,2.1308924485125855,0.8189655172413793,2185,102.95833333333333,1.1308924485125855
103869_EB,Twyn Rivers Dr: Rouge Park Glen Eagles Vista Trl - Rouge Park Vista Trl,103869,EB,2018-12-16,2018,12,6,1,24,2004,194,0.0968063872255489,83.5,2.3233532934131738,0.7511244377811095,2004,110.5,1.3233532934131738
103869_EB,Twyn Rivers Dr: Rouge Park Glen Eagles Vista Trl - Rouge Park Vista Trl,103869,EB,2018-12-17,2018,12,0,0,24,2580,436,0.1689922480620155,107.5,4.055813953488372,0.967016491754123,2580,328.5,3.0558139534883724
103869_EB,Twyn Rivers Dr: Rouge Park Glen Eagles Vista Trl - Rouge Park Vista Trl,103869,EB,2018-12-18,2018,12,1,0,24,2715,461,0.1697974217311234,113.125,4.075138121546962,1.017616191904048,2715,347.875,3.0751381215469618
103869_EB,Twyn Rivers Dr: Rouge Park Glen Eagles Vista Trl - Rouge Park Vista Trl,103869,EB,2018-12-19,2018,12,2,0,24,2776,462,0.1664265129682997,115.66666666666667,3.994236311239193,1.04047976011994,2776,346.3333333333333,2.994236311239193
103869_EB,Twyn Rivers Dr: Rouge Park Glen Eagles Vista Trl - Rouge Park Vista Trl,103869,EB,2018-12-20,2018,12,3,0,24,2664,456,0.1711711711711711,111.0,4.108108108108108,0.9985007496251874,2664,345.0,3.108108108108108
103869_WB,Twyn Rivers Dr: Rouge Park Glen Eagles Vista Trl - Rouge Park Vista Trl,103869,WB,2016-03-05,2016,3,5,1,24,1685,135,0.0801186943620178,70.20833333333333,1.9228486646884275,0.8012363290537328,1685,64.79166666666667,0.9228486646884275
103869_WB,Twyn Rivers Dr: Rouge Park Glen Eagles Vista Trl - Rouge Park Vista Trl,103869,WB,2016-03-06,2016,3,6,1,24,1612,149,0.0924317617866005,67.16666666666667,2.2183622828784118,0.7665240133143129,1612,81.83333333333333,1.2183622828784118
103869_WB,Twyn Rivers Dr: Rouge Park Glen Eagles Vista Trl - Rouge Park Vista Trl,103869,WB,2016-03-07,2016,3,0,0,24,2162,366,0.1692876965772433,90.08333333333333,4.062904717853839,1.0280551592962435,2162,275.9166666666667,3.062904717853839
103869_WB,Twyn Rivers Dr: Rouge Park Glen Eagles Vista Trl - Rouge Park Vista Trl,103869,WB,2016-03-08,2016,3,1,0,24,2254,393,0.1743566992014197,93.91666666666667,4.184560780834072,1.0718021873514028,2254,299.0833333333333,3.1845607808340723
103869_WB,Twyn Rivers Dr: Rouge Park Glen Eagles Vista Trl - Rouge Park Vista Trl,103869,WB,2016-03-09,2016,3,2,0,24,2183,381,0.1745304626660558,90.95833333333333,4.188731103985342,1.0380408939610082,2183,290.0416666666667,3.188731103985342
103869_WB,Twyn Rivers Dr: Rouge Park Glen Eagles Vista Trl - Rouge Park Vista Trl,103869,WB,2016-03-10,2016,3,3,0,24,2155,356,0.1651972157772621,89.79166666666667,3.964733178654292,1.0247265810746553,2155,266.2083333333333,2.964733178654292
103869_WB,Twyn Rivers Dr: Rouge Park Glen Eagles Vista Trl - Rouge Park Vista Trl,103869,WB,2016-03-11,2016,3,4,0,24,2262,360,0.1591511936339522,94.25,3.819628647214854,1.0756062767475036,2262,265.75,2.819628647214854
103869_WB,Twyn Rivers Dr: Rouge Park Glen Eagles Vista Trl - Rouge Park Vista Trl,103869,WB,2018-12-07,2018,12,4,0,24,2134,274,0.1283973758200562,88.91666666666667,3.0815370196813494,1.0147408464098906,2134,185.08333333333331,2.0815370196813494
103869_WB,Twyn Rivers Dr: Rouge Park Glen Eagles Vista Trl - Rouge Park Vista Trl,103869,WB,2018-12-08,2018,12,5,1,24,1479,129,0.0872210953346856,61.625,2.0933062880324544,0.703281027104137,1479,67.375,1.0933062880324544
103869_WB,Twyn Rivers Dr: Rouge Park Glen Eagles Vista Trl - Rouge Park Vista Trl,103869,WB,2018-12-09,2018,12,6,1,24,1503,142,0.0944777112441783,62.625,2.2674650698602794,0.7146932952924394,1503,79.375,1.2674650698602794
103869_WB,Twyn Rivers Dr: Rouge Park Glen Eagles Vista Trl - Rouge Park Vista Trl,103869,WB,2018-12-10,2018,12,0,0,24,2103,336,0.1597717546362339,87.625,3.8345221112696146,1.0,2103,248.375,2.8345221112696146
103869_WB,Twyn Rivers Dr: Rouge Park Glen Eagles Vista Trl - Rouge Park Vista Trl,103869,WB,2018-12-11,2018,12,1,0,24,2034,334,0.1642084562438544,84.75,3.9410029498525074,0.9671897289586305,2034,249.25,2.9410029498525074
103869_WB,Twyn Rivers Dr: Rouge Park Glen Eagles Vista Trl - Rouge Park Vista Trl,103869,WB,2018-12-12,2018,12,2,0,24,2149,334,0.1554211261051652,89.54166666666667,3.7301070265239646,1.0218735140275796,2149,244.45833333333331,2.7301070265239646
103869_WB,Twyn Rivers Dr: Rouge Park Glen Eagles Vista Trl - Rouge Park Vista Trl,103869,WB,2018-12-13,2018,12,3,0,24,2071,316,0.1525832930951231,86.29166666666667,3.661999034282955,0.9847836424155968,2071,229.70833333333331,2.661999034282955
103869_WB,Twyn Rivers Dr: Rouge Park Glen Eagles Vista Trl - Rouge Park Vista Trl,103869,WB,2018-12-14,2018,12,4,0,24,2117,315,0.1487954652810581,88.20833333333333,3.5710911667453944,1.0066571564431763,2117,226.79166666666669,2.5710911667453944
103869_WB,Twyn Rivers Dr: Rouge Park Glen Eagles Vista Trl - Rouge Park Vista Trl,103869,WB,2018-12-15,2018,12,5,1,24,1799,143,0.0794886047804335,74.95833333333333,1.9077265147304059,0.8554446029481693,1799,68.04166666666667,0.9077265147304059
103869_WB,Twyn Rivers Dr: Rouge Park Glen Eagles Vista Trl - Rouge Park Vista Trl,103869,WB,2018-12-16,2018,12,6,1,24,1644,147,0.0894160583941605,68.5,2.145985401459854,0.7817403708987162,1644,78.5,1.1459854014598538
103869_WB,Twyn Rivers Dr: Rouge Park Glen Eagles Vista Trl - Rouge Park Vista Trl,103869,WB,2018-12-17,2018,12,0,0,24,2069,318,0.153697438376027,86.20833333333333,3.68873852102465,0.9838326200665716,2069,231.79166666666669,2.68873852102465
103869_WB,Twyn Rivers Dr: Rouge Park Glen Eagles Vista Trl - Rouge Park Vista Trl,103869,WB,2018-12-18,2018,12,1,0,24,2203,325,0.147526100771675,91.79166666666667,3.5406264185201994,1.0475511174512602,2203,233.20833333333331,2.5406264185201994
103869_WB,Twyn Rivers Dr: Rouge Park Glen Eagles Vista Trl - Rouge Park Vista Trl,103869,WB,2018-12-19,2018,12,2,0,24,2226,343,0.1540880503144654,92.75,3.69811320754717,1.0584878744650499,2226,250.25,2.69811320754717
103869_WB,Twyn Rivers Dr: Rouge Park Glen Eagles Vista Trl - Rouge Park Vista Trl,103869,WB,2018-12-20,2018,12,3,0,24,1988,336,0.1690140845070422,82.83333333333333,4.056338028169014,0.9453162149310509,1988,253.16666666666669,3.056338028169014
104044_NB,Pharmacy Ave: Gordon Baker Rd - Steeles Ave E,104044,NB,2016-06-14,2016,6,1,0,24,6839,706,0.1032314665886825,284.9583333333333,2.4775551981283814,0.9946189645142525,6839,421.0416666666667,1.4775551981283814
104044_NB,Pharmacy Ave: Gordon Baker Rd - Steeles Ave E,104044,NB,2016-06-15,2016,6,2,0,24,6876,754,0.1096567771960442,286.5,2.6317626527050613,1.0,6876,467.5,1.6317626527050613
104044_NB,Pharmacy Ave: Gordon Baker Rd - Steeles Ave E,104044,NB,2016-06-16,2016,6,3,0,24,7057,766,0.1085447073827405,294.0416666666667,2.605072977185773,1.026323443862711,7057,471.9583333333333,1.605072977185773
104044_SB,Pharmacy Ave: Gordon Baker Rd - Steeles Ave E,104044,SB,2016-06-14,2016,6,1,0,24,8233,1016,0.123405805903073,343.0416666666667,2.9617393416737516,0.9910918502467798,8233,672.9583333333333,1.9617393416737516
104044_SB,Pharmacy Ave: Gordon Baker Rd - Steeles Ave E,104044,SB,2016-06-15,2016,6,2,0,24,8386,908,0.1082756975912234,349.4166666666667,2.598616742189363,1.009510051763573,8386,558.5833333333333,1.5986167421893631
104044_SB,Pharmacy Ave: Gordon Baker Rd - Steeles Ave E,104044,SB,2016-06-16,2016,6,3,0,24,8307,982,0.1182135548332731,346.125,2.837125315998555,1.0,8307,635.875,1.8371253159985552
10410694_NB,Donlands Ave: Kings Park Blvd - Mortimer Ave,10410694,NB,2015-05-26,2015,5,1,0,24,7119,531,0.0745891276864728,296.625,1.7901390644753477,0.9921951219512195,7119,234.375,0.7901390644753477
10410694_NB,Donlands Ave: Kings Park Blvd - Mortimer Ave,10410694,NB,2015-05-27,2015,5,2,0,24,7290,542,0.0743484224965706,303.75,1.7843621399176954,1.01602787456446,7290,238.25,0.7843621399176954
10410694_NB,Donlands Ave: Kings Park Blvd - Mortimer Ave,10410694,NB,2015-05-28,2015,5,3,0,24,7175,536,0.0747038327526132,298.9583333333333,1.792891986062718,1.0,7175,237.04166666666669,0.7928919860627179
10410786_SB,Donlands Ave: Sammon Ave - Kings Park Blvd,10410786,SB,2015-05-26,2015,5,1,0,24,6978,576,0.0825451418744626,290.75,1.9810834049871022,1.0,6978,285.25,0.9810834049871022
10410786_SB,Donlands Ave: Sammon Ave - Kings Park Blvd,10410786,SB,2015-05-27,2015,5,2,0,24,7019,557,0.0793560336230232,292.4583333333333,1.9045448069525575,1.0058756090570364,7019,264.5416666666667,0.9045448069525575
10410786_SB,Donlands Ave: Sammon Ave - Kings Park Blvd,10410786,SB,2015-05-28,2015,5,3,0,24,6928,567,0.0818418013856813,288.6666666666667,1.9642032332563508,0.9928346231011751,6928,278.3333333333333,0.9642032332563508
10410953_NB,Donlands Ave: Aldwych Ave - Sammon Ave,10410953,NB,2015-05-26,2015,5,1,0,24,7340,520,0.0708446866485013,305.8333333333333,1.7002724795640327,1.0092121545442045,7340,214.16666666666669,0.7002724795640327
10410953_NB,Donlands Ave: Aldwych Ave - Sammon Ave,10410953,NB,2015-05-27,2015,5,2,0,24,7273,513,0.0705348549429396,303.0416666666667,1.6928365186305512,1.0,7273,209.95833333333331,0.6928365186305512
10410953_NB,Donlands Ave: Aldwych Ave - Sammon Ave,10410953,NB,2015-05-28,2015,5,3,0,24,7118,502,0.0705254284911492,296.5833333333333,1.692610283787581,0.9786882991887804,7118,205.41666666666669,0.6926102837875809
104134_SB,Neilson Rd: McLevin Ave - Neilson Park Trl,104134,SB,2018-05-25,2018,5,4,0,24,10216,712,0.0696945967110415,425.6666666666667,1.672670321064996,1.1218976499011641,10216,286.3333333333333,0.672670321064996
104134_SB,Neilson Rd: McLevin Ave - Neilson Park Trl,104134,SB,2018-05-26,2018,5,5,1,24,9031,641,0.070977743328535,376.2916666666667,1.703465839884841,0.9917636723039754,9031,264.7083333333333,0.703465839884841
104134_SB,Neilson Rd: McLevin Ave - Neilson Park Trl,104134,SB,2018-05-27,2018,5,6,1,24,8341,599,0.0718139311833113,347.5416666666667,1.7235343483994723,0.915989457500549,8341,251.45833333333331,0.7235343483994723
104134_SB,Neilson Rd: McLevin Ave - Neilson Park Trl,104134,SB,2018-05-28,2018,5,0,0,24,9626,758,0.0787450654477456,401.0833333333333,1.8898815707458967,1.057105205359104,9626,356.9166666666667,0.8898815707458967
104134_SB,Neilson Rd: McLevin Ave - Neilson Park Trl,104134,SB,2018-05-29,2018,5,1,0,24,9530,773,0.081112277019937,397.0833333333333,1.946694648478489,1.0465627059081923,9530,375.9166666666667,0.946694648478489
104134_SB,Neilson Rd: McLevin Ave - Neilson Park Trl,104134,SB,2018-05-30,2018,5,2,0,24,9452,741,0.0783961066440964,393.8333333333333,1.8815065594583158,1.0379969251043268,9452,347.1666666666667,0.8815065594583158
104134_SB,Neilson Rd: McLevin Ave - Neilson Park Trl,104134,SB,2018-05-31,2018,5,3,0,24,9696,735,0.0758044554455445,404.0,1.8193069306930694,1.0647924445420602,9696,331.0,0.8193069306930694
104134_SB,Neilson Rd: McLevin Ave - Neilson Park Trl,104134,SB,2018-06-01,2018,6,4,0,24,10178,750,0.0736883474159952,424.0833333333333,1.768520337983887,1.117724577201845,10178,325.9166666666667,0.768520337983887
104134_SB,Neilson Rd: McLevin Ave - Neilson Park Trl,104134,SB,2018-11-24,2018,11,5,1,24,8399,609,0.0725086319799976,349.9583333333333,1.7402071675199429,0.9223588842521414,8399,259.0416666666667,0.7402071675199429
104134_SB,Neilson Rd: McLevin Ave - Neilson Park Trl,104134,SB,2018-11-25,2018,11,6,1,24,7416,593,0.0799622437971952,309.0,1.919093851132686,0.8144080825829124,7416,284.0,0.919093851132686
104134_SB,Neilson Rd: McLevin Ave - Neilson Park Trl,104134,SB,2018-11-26,2018,11,0,0,24,8966,806,0.089895159491412,373.5833333333333,2.157483827793888,0.9846255216340875,8966,432.4166666666667,1.1574838277938881
104134_SB,Neilson Rd: McLevin Ave - Neilson Park Trl,104134,SB,2018-11-27,2018,11,1,0,24,8786,746,0.0849078078761666,366.0833333333333,2.0377873890279994,0.9648583351636284,8786,379.9166666666667,1.0377873890279994
104134_SB,Neilson Rd: McLevin Ave - Neilson Park Trl,104134,SB,2018-11-28,2018,11,2,0,24,8898,736,0.0827152169026747,370.75,1.9851652056641942,0.9771579178563584,8898,365.25,0.9851652056641942
104134_SB,Neilson Rd: McLevin Ave - Neilson Park Trl,104134,SB,2018-11-29,2018,11,3,0,24,9106,722,0.0792883812870634,379.4166666666667,1.9029211508895234,1.0,9106,342.5833333333333,0.9029211508895234
104134_SB,Neilson Rd: McLevin Ave - Neilson Park Trl,104134,SB,2018-11-30,2018,11,4,0,24,9573,728,0.0760472161286952,398.875,1.8251331870886869,1.05128486712058,9573,329.125,0.8251331870886869
104260_SB,McCowan Rd: Finch Ave E - Sandhurst Crcl,104260,SB,2015-05-07,2015,5,3,0,24,14837,1107,0.0746107703713688,618.2083333333334,1.790658488912853,1.0273152155097802,14837,488.79166666666663,0.790658488912853
104260_SB,McCowan Rd: Finch Ave E - Sandhurst Crcl,104260,SB,2015-05-08,2015,5,4,0,24,15791,1115,0.0706098410486986,657.9583333333334,1.694636185168767,1.0933702613813399,15791,457.04166666666663,0.694636185168767
104260_SB,McCowan Rd: Finch Ave E - Sandhurst Crcl,104260,SB,2015-05-09,2015,5,5,1,24,15735,1076,0.0683825865904035,655.625,1.6411820781696853,1.0894928163406612,15735,420.375,0.6411820781696853
104260_SB,McCowan Rd: Finch Ave E - Sandhurst Crcl,104260,SB,2015-05-10,2015,5,6,1,24,13946,1118,0.0801663559443568,581.0833333333334,1.9239925426645632,0.9656222953089839,13946,536.9166666666666,0.9239925426645632
104260_SB,McCowan Rd: Finch Ave E - Sandhurst Crcl,104260,SB,2015-05-11,2015,5,0,0,24,14691,1141,0.0776665985977809,612.125,1.863998366346743,1.017206162368011,14691,528.875,0.863998366346743
104260_SB,McCowan Rd: Finch Ave E - Sandhurst Crcl,104260,SB,2015-05-12,2015,5,1,0,24,14406,1172,0.0813549909759822,600.25,1.9525197834235735,0.9974727367145577,14406,571.75,0.9525197834235735
104260_SB,McCowan Rd: Finch Ave E - Sandhurst Crcl,104260,SB,2015-05-13,2015,5,2,0,24,14888,1176,0.0789897904352498,620.3333333333334,1.8957549704459966,1.0308464601003982,14888,555.6666666666666,0.8957549704459966
104260_SB,McCowan Rd: Finch Ave E - Sandhurst Crcl,104260,SB,2016-01-30,2016,1,5,1,24,14479,1058,0.0730713447061261,603.2916666666666,1.753712272947027,1.0025272632854423,14479,454.70833333333337,0.7537122729470269
