location_id,date,location_name,centreline_id,direction,year,month,day_of_week,is_weekend,daily_total_volume,peak_hour_volume,observed_hour_count,avg_observed_hourly_volume,peak_ratio,peak_hour_concentration,queue_pressure_proxy
10010625_WB,2015-05-14,Danforth Ave: Donlands Ave - Byron Ave,10010625,WB,2015,5,3,0,17031,1809,24,709.625,0.10621807292584111,2.5492337502201865,1099.375
10010625_WB,2015-05-15,Danforth Ave: Donlands Ave - Byron Ave,10010625,WB,2015,5,4,0,17365,1734,24,723.5416666666666,0.09985603224877627,2.3965447739706307,1010.4583333333334
10010625_WB,2015-05-16,Danforth Ave: Donlands Ave - Byron Ave,10010625,WB,2015,5,5,1,14470,1066,24,602.9166666666666,0.07366966136834831,1.7680718728403595,463.08333333333337
10010625_WB,2015-05-17,Danforth Ave: Donlands Ave - Byron Ave,10010625,WB,2015,5,6,1,12235,973,24,509.7916666666667,0.07952595014303228,1.9086228034327748,463.2083333333333
10010625_WB,2015-05-18,Danforth Ave: Donlands Ave - Byron Ave,10010625,WB,2015,5,0,0,16523,1775,24,688.4583333333334,0.1074260122253828,2.5782242934091872,1086.5416666666665
10010625_WB,2015-05-19,Danforth Ave: Donlands Ave - Byron Ave,10010625,WB,2015,5,1,0,17266,1888,24,719.4166666666666,0.10934785126838874,2.62434843044133,1168.5833333333335
10010625_WB,2015-05-20,Danforth Ave: Donlands Ave - Byron Ave,10010625,WB,2015,5,2,0,16588,1799,24,691.1666666666666,0.10845189293465156,2.6028454304316373,1107.8333333333335
10010625_WB,2016-01-28,Danforth Ave: Donlands Ave - Byron Ave,10010625,WB,2016,1,3,0,11354,1219,24,473.0833333333333,0.10736304386119429,2.576713052668663,745.9166666666667
10010625_WB,2016-01-29,Danforth Ave: Donlands Ave - Byron Ave,10010625,WB,2016,1,4,0,12226,1232,24,509.4166666666667,0.10076885326353673,2.4184524783248813,722.5833333333333
10010625_WB,2016-01-30,Danforth Ave: Donlands Ave - Byron Ave,10010625,WB,2016,1,5,1,11025,700,24,459.375,0.06349206349206349,1.5238095238095237,240.625
10010625_WB,2016-01-31,Danforth Ave: Donlands Ave - Byron Ave,10010625,WB,2016,1,6,1,9711,640,24,404.625,0.06590464421789723,1.5817114612295335,235.375
10010625_WB,2016-02-01,Danforth Ave: Donlands Ave - Byron Ave,10010625,WB,2016,2,0,0,11150,1192,24,464.5833333333333,0.10690582959641255,2.5657399103139014,727.4166666666667
10010625_WB,2016-02-02,Danforth Ave: Donlands Ave - Byron Ave,10010625,WB,2016,2,1,0,11468,1297,24,477.8333333333333,0.11309731426578305,2.714335542378793,819.1666666666667
10010625_WB,2016-02-03,Danforth Ave: Donlands Ave - Byron Ave,10010625,WB,2016,2,2,0,11519,1211,24,479.9583333333333,0.10513065370257835,2.5231356888618803,731.0416666666667
10034892_SB,2015-05-26,Pape Ave to Gerrard St E,10034892,SB,2015,5,1,0,2740,233,24,114.16666666666667,0.08503649635036496,2.040875912408759,118.83333333333333
10034892_SB,2015-05-27,Pape Ave to Gerrard St E,10034892,SB,2015,5,2,0,2783,242,24,115.95833333333333,0.08695652173913043,2.0869565217391304,126.04166666666667
10034892_SB,2015-05-28,Pape Ave to Gerrard St E,10034892,SB,2015,5,3,0,2832,240,24,118.0,0.0847457627118644,2.0338983050847457,122.0
10133019_NB,2016-05-30,Keele St: Wycombe Rd - Sheppard Ave W,10133019,NB,2016,5,0,0,20789,1424,24,866.2083333333334,0.06849776324017509,1.6439463177642022,557.7916666666666
10133019_NB,2016-05-31,Keele St: Wycombe Rd - Sheppard Ave W,10133019,NB,2016,5,1,0,20673,1440,24,861.375,0.0696560731388768,1.671745755333043,578.625
10133019_NB,2016-06-01,Keele St: Wycombe Rd - Sheppard Ave W,10133019,NB,2016,6,2,0,21082,1392,24,878.4166666666666,0.06602789109192676,1.5846693862062424,513.5833333333334
10133019_NB,2016-06-02,Keele St: Wycombe Rd - Sheppard Ave W,10133019,NB,2016,6,3,0,19602,1342,24,816.75,0.06846240179573512,1.6430976430976432,525.25
10133019_NB,2016-06-03,Keele St: Wycombe Rd - Sheppard Ave W,10133019,NB,2016,6,4,0,21078,1466,24,878.25,0.06955119081506785,1.6692285795616282,587.75
10133019_NB,2016-06-04,Keele St: Wycombe Rd - Sheppard Ave W,10133019,NB,2016,6,5,1,18664,1282,24,777.6666666666666,0.06868838405486498,1.6485212173167596,504.33333333333337
10133019_NB,2016-06-05,Keele St: Wycombe Rd - Sheppard Ave W,10133019,NB,2016,6,6,1,17236,1173,24,718.1666666666666,0.06805523323276863,1.6333255975864471,454.83333333333337
10133019_NB,2017-06-20,Keele St: Wycombe Rd - Sheppard Ave W,10133019,NB,2017,6,1,0,19876,1369,24,828.1666666666666,0.06887703763332663,1.653048903199839,540.8333333333334
10133019_NB,2017-06-21,Keele St: Wycombe Rd - Sheppard Ave W,10133019,NB,2017,6,2,0,19649,1351,24,818.7083333333334,0.0687566797292483,1.6501603135019594,532.2916666666666
10133019_NB,2017-06-22,Keele St: Wycombe Rd - Sheppard Ave W,10133019,NB,2017,6,3,0,19815,1374,24,825.625,0.06934140802422407,1.6641937925813777,548.375
10133019_NB,2019-02-05,Keele St: Wycombe Rd - Sheppard Ave W,10133019,NB,2019,2,1,0,55,19,24,2.2916666666666665,0.34545454545454546,8.290909090909091,16.708333333333332
10133019_NB,2019-02-06,Keele St: Wycombe Rd - Sheppard Ave W,10133019,NB,2019,2,2,0,20,7,24,0.8333333333333334,0.35,8.4,6.166666666666667
10133019_NB,2019-02-07,Keele St: Wycombe Rd - Sheppard Ave W,10133019,NB,2019,2,3,0,61,18,24,2.5416666666666665,0.29508196721311475,7.081967213114755,15.458333333333334
10133019_SB,2019-02-05,Keele St: Wycombe Rd - Sheppard Ave W,10133019,SB,2019,2,1,0,6,4,24,0.25,0.6666666666666666,16.0,3.75
10133019_SB,2019-02-06,Keele St: Wycombe Rd - Sheppard Ave W,10133019,SB,2019,2,2,0,0,0,24,0.0,,,0.0
10133019_SB,2019-02-07,Keele St: Wycombe Rd - Sheppard Ave W,10133019,SB,2019,2,3,0,6,3,24,0.25,0.5,12.0,2.75
10133796_SB,2016-05-30,Keele St: Wilson Ave - Victory Dr,10133796,SB,2016,5,0,0,19148,1424,24,797.8333333333334,0.07436808021725506,1.7848339252141214,626.1666666666666
10133796_SB,2016-05-31,Keele St: Wilson Ave - Victory Dr,10133796,SB,2016,5,1,0,19689,1553,24,820.375,0.07887653004215552,1.8930367210117325,732.625
10133796_SB,2016-06-01,Keele St: Wilson Ave - Victory Dr,10133796,SB,2016,6,2,0,18970,1483,24,790.4166666666666,0.07817606747496046,1.8762256193990512,692.5833333333334
10133796_SB,2016-06-02,Keele St: Wilson Ave - Victory Dr,10133796,SB,2016,6,3,0,19827,1506,24,826.125,0.07595702829474958,1.82296867907399,679.875
10133796_SB,2016-06-03,Keele St: Wilson Ave - Victory Dr,10133796,SB,2016,6,4,0,19930,1474,24,830.4166666666666,0.07395885599598595,1.7750125439036628,643.5833333333334
10133796_SB,2016-06-04,Keele St: Wilson Ave - Victory Dr,10133796,SB,2016,6,5,1,17534,1223,24,730.5833333333334,0.06975019961218204,1.674004790692369,492.41666666666663
10133796_SB,2016-06-05,Keele St: Wilson Ave - Victory Dr,10133796,SB,2016,6,6,1,14680,1129,24,611.6666666666666,0.07690735694822888,1.8457765667574932,517.3333333333334
10133796_SB,2017-06-20,Keele St: Wilson Ave - Victory Dr,10133796,SB,2017,6,1,0,22111,1387,24,921.2916666666666,0.06272895843697707,1.5054950024874498,465.70833333333337
10133796_SB,2017-06-21,Keele St: Wilson Ave - Victory Dr,10133796,SB,2017,6,2,0,21579,1357,24,899.125,0.06288521247509152,1.5092450994021966,457.875
10133796_SB,2017-06-22,Keele St: Wilson Ave - Victory Dr,10133796,SB,2017,6,3,0,22389,1447,24,932.875,0.0646299522086739,1.5511188530081736,514.125
10154405_WB,2018-05-28,St Clair Ave E: Yonge St - Tamblyn Lane,10154405,WB,2018,5,0,0,8204,695,24,341.8333333333333,0.08471477328132618,2.0331545587518285,353.1666666666667
10154405_WB,2018-05-29,St Clair Ave E: Yonge St - Tamblyn Lane,10154405,WB,2018,5,1,0,8244,673,24,343.5,0.08163512857836001,1.9592430858806404,329.5
10154405_WB,2018-05-30,St Clair Ave E: Yonge St - Tamblyn Lane,10154405,WB,2018,5,2,0,8341,695,24,347.5416666666667,0.08332334252487711,1.9997602205970506,347.4583333333333
10154405_WB,2018-05-31,St Clair Ave E: Yonge St - Tamblyn Lane,10154405,WB,2018,5,3,0,8094,675,24,337.25,0.08339510748702743,2.001482579688658,337.75
10154405_WB,2018-06-01,St Clair Ave E: Yonge St - Tamblyn Lane,10154405,WB,2018,6,4,0,8313,750,24,346.375,0.09022013713460844,2.165283291230603,403.625
10154405_WB,2018-06-02,St Clair Ave E: Yonge St - Tamblyn Lane,10154405,WB,2018,6,5,1,6943,511,24,289.2916666666667,0.07359930865620049,1.7663834077488116,221.70833333333331
10154405_WB,2018-06-03,St Clair Ave E: Yonge St - Tamblyn Lane,10154405,WB,2018,6,6,1,6588,545,24,274.5,0.08272616879174256,1.9854280510018214,270.5
10154405_WB,2018-06-04,St Clair Ave E: Yonge St - Tamblyn Lane,10154405,WB,2018,6,0,0,8340,673,24,347.5,0.08069544364508394,1.9366906474820145,325.5
10154405_WB,2018-06-05,St Clair Ave E: Yonge St - Tamblyn Lane,10154405,WB,2018,6,1,0,8429,690,24,351.2083333333333,0.08186024439435283,1.964645865464468,338.7916666666667
10154405_WB,2019-01-12,St Clair Ave E: Yonge St - Tamblyn Lane,10154405,WB,2019,1,5,1,6360,489,24,265.0,0.07688679245283019,1.8452830188679246,224.0
10154405_WB,2019-01-13,St Clair Ave E: Yonge St - Tamblyn Lane,10154405,WB,2019,1,6,1,6261,517,24,260.875,0.0825746685832934,1.9817920459990417,256.125
10154405_WB,2019-01-14,St Clair Ave E: Yonge St - Tamblyn Lane,10154405,WB,2019,1,0,0,7488,657,24,312.0,0.08774038461538461,2.105769230769231,345.0
10154405_WB,2019-01-15,St Clair Ave E: Yonge St - Tamblyn Lane,10154405,WB,2019,1,1,0,7650,631,24,318.75,0.08248366013071895,1.9796078431372548,312.25
10154405_WB,2019-01-16,St Clair Ave E: Yonge St - Tamblyn Lane,10154405,WB,2019,1,2,0,7842,674,24,326.75,0.0859474623820454,2.0627390971690893,347.25
10154405_WB,2019-01-17,St Clair Ave E: Yonge St - Tamblyn Lane,10154405,WB,2019,1,3,0,7932,655,24,330.5,0.08257690368129098,1.9818456883509834,324.5
10154405_WB,2019-01-18,St Clair Ave E: Yonge St - Tamblyn Lane,10154405,WB,2019,1,4,0,7762,679,24,323.4166666666667,0.08747745426436486,2.0994589023447565,355.5833333333333
10155176_NB,2015-05-07,McCowan Rd: Sandhurst Crcl - Finch Ave E,10155176,NB,2015,5,3,0,13351,1050,24,556.2916666666666,0.07864579432252265,1.887499063740544,493.70833333333337
10155176_NB,2015-05-08,McCowan Rd: Sandhurst Crcl - Finch Ave E,10155176,NB,2015,5,4,0,14198,1107,24,591.5833333333334,0.07796872798985773,1.8712494717565853,515.4166666666666
10155176_NB,2015-05-09,McCowan Rd: Sandhurst Crcl - Finch Ave E,10155176,NB,2015,5,5,1,14276,984,24,594.8333333333334,0.06892687027178482,1.6542448865228354,389.16666666666663
10155176_NB,2015-05-10,McCowan Rd: Sandhurst Crcl - Finch Ave E,10155176,NB,2015,5,6,1,12319,940,24,513.2916666666666,0.07630489487783099,1.831317477067944,426.70833333333337
10155176_NB,2015-05-11,McCowan Rd: Sandhurst Crcl - Finch Ave E,10155176,NB,2015,5,0,0,13050,1017,24,543.75,0.07793103448275862,1.870344827586207,473.25
10155176_NB,2015-05-12,McCowan Rd: Sandhurst Crcl - Finch Ave E,10155176,NB,2015,5,1,0,12876,988,24,536.5,0.07673190431811122,1.841565703634669,451.5
10155176_NB,2015-05-13,McCowan Rd: Sandhurst Crcl - Finch Ave E,10155176,NB,2015,5,2,0,13207,966,24,550.2916666666666,0.07314303021125161,1.7554327250700388,415.70833333333337
10155176_NB,2016-01-30,McCowan Rd: Sandhurst Crcl - Finch Ave E,10155176,NB,2016,1,5,1,11532,845,24,480.5,0.07327436697884149,1.7585848074921957,364.5
10155176_NB,2016-01-31,McCowan Rd: Sandhurst Crcl - Finch Ave E,10155176,NB,2016,1,6,1,9566,720,24,398.5833333333333,0.07526656909889191,1.8063976583734058,321.4166666666667
10155176_NB,2016-02-01,McCowan Rd: Sandhurst Crcl - Finch Ave E,10155176,NB,2016,2,0,0,12611,1032,24,525.4583333333334,0.08183332011735786,1.9639996828165887,506.54166666666663
10155176_NB,2016-02-02,McCowan Rd: Sandhurst Crcl - Finch Ave E,10155176,NB,2016,2,1,0,12472,1027,24,519.6666666666666,0.0823444515715202,1.9762668377164851,507.33333333333337
10155176_NB,2016-02-03,McCowan Rd: Sandhurst Crcl - Finch Ave E,10155176,NB,2016,2,2,0,12605,966,24,525.2083333333334,0.07663625545418484,1.8392701309004362,440.79166666666663
10155176_NB,2016-02-04,McCowan Rd: Sandhurst Crcl - Finch Ave E,10155176,NB,2016,2,3,0,12446,1016,24,518.5833333333334,0.08163265306122448,1.9591836734693877,497.41666666666663
10155176_NB,2016-02-05,McCowan Rd: Sandhurst Crcl - Finch Ave E,10155176,NB,2016,2,4,0,13502,1005,24,562.5833333333334,0.07443341727151533,1.786402014516368,442.41666666666663
10223667_EB,2015-11-06,King St W: Spadina Ave - Brant St,10223667,EB,2015,11,4,0,9244,521,24,385.1666666666667,0.05636088273474686,1.3526611856339246,135.83333333333331
10223667_EB,2015-11-07,King St W: Spadina Ave - Brant St,10223667,EB,2015,11,5,1,8863,509,24,369.2916666666667,0.057429764188198125,1.378314340516755,139.70833333333331
10223667_EB,2015-11-08,King St W: Spadina Ave - Brant St,10223667,EB,2015,11,6,1,7806,502,24,325.25,0.06430950550858314,1.5434281322059953,176.75
10223667_EB,2015-11-09,King St W: Spadina Ave - Brant St,10223667,EB,2015,11,0,0,8515,535,24,354.7916666666667,0.06283029947152084,1.5079271873165,180.20833333333331
10223667_EB,2015-11-10,King St W: Spadina Ave - Brant St,10223667,EB,2015,11,1,0,8609,522,24,358.7083333333333,0.06063422000232315,1.4552212800557556,163.29166666666669
10223667_EB,2015-11-11,King St W: Spadina Ave - Brant St,10223667,EB,2015,11,2,0,8547,527,24,356.125,0.06165906165906166,1.47981747981748,170.875
10223667_EB,2015-11-12,King St W: Spadina Ave - Brant St,10223667,EB,2015,11,3,0,8799,534,24,366.625,0.06068871462666212,1.456529151039891,167.375
10223667_WB,2015-11-06,King St W: Spadina Ave - Brant St,10223667,WB,2015,11,4,0,11973,758,24,498.875,0.06330911216904703,1.5194186920571284,259.125
10223667_WB,2015-11-07,King St W: Spadina Ave - Brant St,10223667,WB,2015,11,5,1,10357,615,24,431.5416666666667,0.05938012938109491,1.4251231051462778,183.45833333333331
10223667_WB,2015-11-08,King St W: Spadina Ave - Brant St,10223667,WB,2015,11,6,1,7921,446,24,330.0416666666667,0.056306021966923366,1.3513445272061608,115.95833333333331
10223667_WB,2015-11-09,King St W: Spadina Ave - Brant St,10223667,WB,2015,11,0,0,11109,752,24,462.875,0.0676928616437123,1.6246286794490954,289.125
10223667_WB,2015-11-10,King St W: Spadina Ave - Brant St,10223667,WB,2015,11,1,0,11148,813,24,464.5,0.07292787944025834,1.7502691065662002,348.5
10223667_WB,2015-11-11,King St W: Spadina Ave - Brant St,10223667,WB,2015,11,2,0,11099,806,24,462.4583333333333,0.07261915487881791,1.74285971709163,343.5416666666667
10223667_WB,2015-11-12,King St W: Spadina Ave - Brant St,10223667,WB,2015,11,3,0,11280,814,24,470.0,0.07216312056737588,1.7319148936170212,344.0
10250012_EB,2019-09-30,Bloor St W: Jane St - Riverview Gdns,10250012,EB,2019,9,0,0,15782,1313,24,657.5833333333334,0.08319604612850082,1.9967051070840196,655.4166666666666
10250012_EB,2019-10-01,Bloor St W: Jane St - Riverview Gdns,10250012,EB,2019,10,1,0,16239,1310,24,676.625,0.08066999199458094,1.9360798078699428,633.375
10250012_EB,2019-10-02,Bloor St W: Jane St - Riverview Gdns,10250012,EB,2019,10,2,0,16493,1192,24,687.2083333333334,0.07227308555144607,1.7345540532347055,504.79166666666663
10250012_EB,2019-10-03,Bloor St W: Jane St - Riverview Gdns,10250012,EB,2019,10,3,0,16488,1229,24,687.0,0.07453905870936439,1.7889374090247452,542.0
10250012_EB,2019-10-04,Bloor St W: Jane St - Riverview Gdns,10250012,EB,2019,10,4,0,17042,1183,24,710.0833333333334,0.06941673512498533,1.6660016429996478,472.91666666666663
10250012_EB,2019-10-05,Bloor St W: Jane St - Riverview Gdns,10250012,EB,2019,10,5,1,15277,1071,24,636.5416666666666,0.07010538718334751,1.6825292924003405,434.45833333333337
10250012_EB,2019-10-06,Bloor St W: Jane St - Riverview Gdns,10250012,EB,2019,10,6,1,13083,992,24,545.125,0.07582358786211113,1.8197661086906673,446.875
10250316_WB,2019-09-30,Bloor St W: Armadale Ave - Jane St,10250316,WB,2019,9,0,0,14559,1262,24,606.625,0.08668177759461501,2.0803626622707605,655.375
10250316_WB,2019-10-01,Bloor St W: Armadale Ave - Jane St,10250316,WB,2019,10,1,0,14738,1391,24,614.0833333333334,0.09438186999592889,2.265164879902293,776.9166666666666
10250316_WB,2019-10-02,Bloor St W: Armadale Ave - Jane St,10250316,WB,2019,10,2,0,15091,1296,24,628.7916666666666,0.08587900072891128,2.061096017493871,667.2083333333334
10250316_WB,2019-10-03,Bloor St W: Armadale Ave - Jane St,10250316,WB,2019,10,3,0,15349,1356,24,639.5416666666666,0.08834451755814711,2.1202684213955307,716.4583333333334
10250316_WB,2019-10-04,Bloor St W: Armadale Ave - Jane St,10250316,WB,2019,10,4,0,15320,1343,24,638.3333333333334,0.08766318537859008,2.103916449086162,704.6666666666666
10250316_WB,2019-10-05,Bloor St W: Armadale Ave - Jane St,10250316,WB,2019,10,5,1,17172,1083,24,715.5,0.06306778476589797,1.5136268343815513,367.5
10250316_WB,2019-10-06,Bloor St W: Armadale Ave - Jane St,10250316,WB,2019,10,6,1,15543,1046,24,647.625,0.06729717557743035,1.6151322138583286,398.375
10257982_NB,2015-08-17,Poplar Plains Rd: Macpherson Ave - Boulton Dr,10257982,NB,2015,8,0,0,4720,381,24,196.66666666666666,0.08072033898305085,1.9372881355932203,184.33333333333334
10257982_NB,2015-08-18,Poplar Plains Rd: Macpherson Ave - Boulton Dr,10257982,NB,2015,8,1,0,4491,377,24,187.125,0.0839456691160098,2.014696058784235,189.875
10257982_NB,2015-08-19,Poplar Plains Rd: Macpherson Ave - Boulton Dr,10257982,NB,2015,8,2,0,4486,382,24,186.91666666666666,0.08515381185911726,2.0436914846188143,195.08333333333334
10257982_SB,2015-08-17,Poplar Plains Rd: Macpherson Ave - Boulton Dr,10257982,SB,2015,8,0,0,4407,376,24,183.625,0.08531881098252779,2.0476514635806673,192.375
10257982_SB,2015-08-18,Poplar Plains Rd: Macpherson Ave - Boulton Dr,10257982,SB,2015,8,1,0,4287,358,24,178.625,0.0835082808490786,2.0041987403778867,179.375
10257982_SB,2015-08-19,Poplar Plains Rd: Macpherson Ave - Boulton Dr,10257982,SB,2015,8,2,0,3921,351,24,163.375,0.08951798010711554,2.148431522570773,187.625
102823_NB,2016-06-14,Beare Rd: Passmore Ave - Steeles Ave E,102823,NB,2016,6,1,0,1884,298,24,78.5,0.15817409766454352,3.7961783439490446,219.5
102823_NB,2016-06-15,Beare Rd: Passmore Ave - Steeles Ave E,102823,NB,2016,6,2,0,1913,276,24,79.70833333333333,0.14427600627286985,3.4626241505488764,196.29166666666669
102823_NB,2016-06-16,Beare Rd: Passmore Ave - Steeles Ave E,102823,NB,2016,6,3,0,1945,301,24,81.04166666666667,0.15475578406169666,3.7141388174807197,219.95833333333331
102823_SB,2016-06-14,Beare Rd: Passmore Ave - Steeles Ave E,102823,SB,2016,6,1,0,1711,262,24,71.29166666666667,0.15312682641729983,3.6750438340151956,190.70833333333331
102823_SB,2016-06-15,Beare Rd: Passmore Ave - Steeles Ave E,102823,SB,2016,6,2,0,1742,283,24,72.58333333333333,0.1624569460390356,3.8989667049368544,210.41666666666669
102823_SB,2016-06-16,Beare Rd: Passmore Ave - Steeles Ave E,102823,SB,2016,6,3,0,1685,262,24,70.20833333333333,0.15548961424332344,3.731750741839763,191.79166666666669
102865_NB,2016-06-14,Little's Rd: Passmore Ave - Steeles Ave E,102865,NB,2016,6,1,0,43,11,24,1.7916666666666667,0.2558139534883721,6.13953488372093,9.208333333333334
102865_NB,2016-06-15,Little's Rd: Passmore Ave - Steeles Ave E,102865,NB,2016,6,2,0,55,6,24,2.2916666666666665,0.10909090909090909,2.618181818181818,3.7083333333333335
102865_NB,2016-06-16,Little's Rd: Passmore Ave - Steeles Ave E,102865,NB,2016,6,3,0,41,6,24,1.7083333333333333,0.14634146341463414,3.5121951219512195,4.291666666666667
102865_SB,2016-06-14,Little's Rd: Passmore Ave - Steeles Ave E,102865,SB,2016,6,1,0,39,5,24,1.625,0.1282051282051282,3.076923076923077,3.375
102865_SB,2016-06-15,Little's Rd: Passmore Ave - Steeles Ave E,102865,SB,2016,6,2,0,46,6,24,1.9166666666666667,0.13043478260869565,3.1304347826086953,4.083333333333333
102865_SB,2016-06-16,Little's Rd: Passmore Ave - Steeles Ave E,102865,SB,2016,6,3,0,47,8,24,1.9583333333333333,0.1702127659574468,4.085106382978724,6.041666666666667
102880_NB,2018-12-07,Meadowvale Rd: Rouge Park Cedar Trl - Plug Hat Rd,102880,NB,2018,12,4,0,1389,276,24,57.875,0.19870410367170627,4.76889848812095,218.125
102880_NB,2018-12-08,Meadowvale Rd: Rouge Park Cedar Trl - Plug Hat Rd,102880,NB,2018,12,5,1,553,45,24,23.041666666666668,0.081374321880651,1.9529837251356237,21.958333333333332
102880_NB,2018-12-09,Meadowvale Rd: Rouge Park Cedar Trl - Plug Hat Rd,102880,NB,2018,12,6,1,462,50,24,19.25,0.10822510822510822,2.5974025974025974,30.75
102880_NB,2018-12-10,Meadowvale Rd: Rouge Park Cedar Trl - Plug Hat Rd,102880,NB,2018,12,0,0,1501,350,24,62.541666666666664,0.23317788141239174,5.596269153897402,287.4583333333333
102880_NB,2018-12-11,Meadowvale Rd: Rouge Park Cedar Trl - Plug Hat Rd,102880,NB,2018,12,1,0,1514,364,24,63.083333333333336,0.2404227212681638,5.7701453104359315,300.9166666666667
102880_NB,2018-12-12,Meadowvale Rd: Rouge Park Cedar Trl - Plug Hat Rd,102880,NB,2018,12,2,0,1516,383,24,63.166666666666664,0.2526385224274406,6.063324538258575,319.8333333333333
102880_NB,2018-12-13,Meadowvale Rd: Rouge Park Cedar Trl - Plug Hat Rd,102880,NB,2018,12,3,0,1512,341,24,63.0,0.22552910052910052,5.412698412698413,278.0
102880_NB,2018-12-14,Meadowvale Rd: Rouge Park Cedar Trl - Plug Hat Rd,102880,NB,2018,12,4,0,1468,362,24,61.166666666666664,0.24659400544959129,5.918256130790191,300.8333333333333
102880_NB,2018-12-15,Meadowvale Rd: Rouge Park Cedar Trl - Plug Hat Rd,102880,NB,2018,12,5,1,705,58,24,29.375,0.08226950354609928,1.974468085106383,28.625
102880_NB,2018-12-16,Meadowvale Rd: Rouge Park Cedar Trl - Plug Hat Rd,102880,NB,2018,12,6,1,650,73,24,27.083333333333332,0.1123076923076923,2.6953846153846155,45.91666666666667
102880_NB,2018-12-17,Meadowvale Rd: Rouge Park Cedar Trl - Plug Hat Rd,102880,NB,2018,12,0,0,1509,360,24,62.875,0.23856858846918488,5.725646123260438,297.125
102880_NB,2018-12-18,Meadowvale Rd: Rouge Park Cedar Trl - Plug Hat Rd,102880,NB,2018,12,1,0,1526,353,24,63.583333333333336,0.23132372214941022,5.551769331585845,289.4166666666667
102880_NB,2018-12-19,Meadowvale Rd: Rouge Park Cedar Trl - Plug Hat Rd,102880,NB,2018,12,2,0,1450,348,24,60.416666666666664,0.24,5.76,287.5833333333333
102880_NB,2018-12-20,Meadowvale Rd: Rouge Park Cedar Trl - Plug Hat Rd,102880,NB,2018,12,3,0,1458,329,24,60.75,0.22565157750342935,5.415637860082304,268.25
102945_NB,2016-03-05,Meadowvale Rd: Old Finch Ave - Rouge Park Cedar Trl,102945,NB,2016,3,5,1,846,100,24,35.25,0.1182033096926714,2.8368794326241136,64.75
102945_NB,2016-03-06,Meadowvale Rd: Old Finch Ave - Rouge Park Cedar Trl,102945,NB,2016,3,6,1,843,102,24,35.125,0.12099644128113879,2.903914590747331,66.875
102945_NB,2016-03-07,Meadowvale Rd: Old Finch Ave - Rouge Park Cedar Trl,102945,NB,2016,3,0,0,2116,568,24,88.16666666666667,0.2684310018903592,6.442344045368619,479.8333333333333
102945_NB,2016-03-08,Meadowvale Rd: Old Finch Ave - Rouge Park Cedar Trl,102945,NB,2016,3,1,0,2242,561,24,93.41666666666667,0.2502230151650312,6.005352363960749,467.5833333333333
102945_NB,2016-03-09,Meadowvale Rd: Old Finch Ave - Rouge Park Cedar Trl,102945,NB,2016,3,2,0,2232,573,24,93.0,0.2567204301075269,6.161290322580645,480.0
102945_NB,2016-03-10,Meadowvale Rd: Old Finch Ave - Rouge Park Cedar Trl,102945,NB,2016,3,3,0,2312,618,24,96.33333333333333,0.2673010380622837,6.41522491349481,521.6666666666666
102945_NB,2016-03-11,Meadowvale Rd: Old Finch Ave - Rouge Park Cedar Trl,102945,NB,2016,3,4,0,2332,523,24,97.16666666666667,0.22427101200686106,5.382504288164665,425.8333333333333
102945_NB,2018-12-07,Meadowvale Rd: Old Finch Ave - Rouge Park Cedar Trl,102945,NB,2018,12,4,0,2104,456,24,87.66666666666667,0.21673003802281368,5.201520912547529,368.3333333333333
102945_NB,2018-12-08,Meadowvale Rd: Old Finch Ave - Rouge Park Cedar Trl,102945,NB,2018,12,5,1,1075,110,24,44.791666666666664,0.10232558139534884,2.4558139534883723,65.20833333333334
102945_NB,2018-12-09,Meadowvale Rd: Old Finch Ave - Rouge Park Cedar Trl,102945,NB,2018,12,6,1,1001,100,24,41.708333333333336,0.0999000999000999,2.3976023976023977,58.291666666666664
102945_NB,2018-12-10,Meadowvale Rd: Old Finch Ave - Rouge Park Cedar Trl,102945,NB,2018,12,0,0,2464,579,24,102.66666666666667,0.23498376623376624,5.6396103896103895,476.3333333333333
102945_NB,2018-12-11,Meadowvale Rd: Old Finch Ave - Rouge Park Cedar Trl,102945,NB,2018,12,1,0,2396,604,24,99.83333333333333,0.25208681135225375,6.050083472454091,504.1666666666667
102945_NB,2018-12-12,Meadowvale Rd: Old Finch Ave - Rouge Park Cedar Trl,102945,NB,2018,12,2,0,2293,579,24,95.54166666666667,0.25250763192324466,6.060183166157872,483.4583333333333
102945_NB,2018-12-13,Meadowvale Rd: Old Finch Ave - Rouge Park Cedar Trl,102945,NB,2018,12,3,0,2233,539,24,93.04166666666667,0.2413793103448276,5.793103448275862,445.9583333333333
102945_NB,2018-12-14,Meadowvale Rd: Old Finch Ave - Rouge Park Cedar Trl,102945,NB,2018,12,4,0,2089,456,24,87.04166666666667,0.2182862613690761,5.2388702728578265,368.9583333333333
102945_NB,2018-12-15,Meadowvale Rd: Old Finch Ave - Rouge Park Cedar Trl,102945,NB,2018,12,5,1,807,88,24,33.625,0.1090458488228005,2.617100371747212,54.375
102945_NB,2018-12-16,Meadowvale Rd: Old Finch Ave - Rouge Park Cedar Trl,102945,NB,2018,12,6,1,756,94,24,31.5,0.12433862433862433,2.984126984126984,62.5
102945_NB,2018-12-17,Meadowvale Rd: Old Finch Ave - Rouge Park Cedar Trl,102945,NB,2018,12,0,0,2139,521,24,89.125,0.24357176250584386,5.8457223001402525,431.875
